"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","X"
"860Z200US61031","ZCTA5 61031","620","94","4.7","3.4","1.5","1.1","11.0","5.9","11.6","10.0","7.3","4.1","16.8","6.1","18.5","6.3","18.5","7.2","8.7","5.3","1.5","1.4","72639","25363","78840","12404","42.7","(X)","(X)","(X)","(X)","(X)","433","79","2.8","3.2","0.5","0.8","4.2","3.9","14.1","14.0","3.7","3.2","19.4","8.6","20.6","8.8","22.9","9.1","10.6","7.0","1.4","1.7","83906","18455","88803","15401","(X)","(X)","45.3","(X)","(X)","(X)","271","70","3.0","4.1","0.0","12.1","5.9","5.9","4.8","5.5","1.8","2.1","15.9","8.6","29.2","12.6","20.3","9.0","17.0","10.0","2.2","2.6","97964","9629","N","N","(X)","(X)","(X)","(X)","(X)","(X)","187","54","9.1","8.2","4.3","3.7","26.2","16.2","5.9","4.7","15.5","10.6","18.7","11.7","13.9","8.6","0.5","1.4","4.3","6.3","1.6","2.6","42847","19893","50404","13274","(X)","(X)","(X)","(X)","36.9","(X)",NA
"860Z200US61032","ZCTA5 61032","13266","343","7.2","1.8","5.1","1.5","11.7","2.1","11.7","2.0","14.9","2.5","17.3","2.3","9.2","2.0","14.1","2.5","5.4","1.4","3.3","1.0","49346","2311","66835","3242","34.3","(X)","(X)","(X)","(X)","(X)","7684","397","3.2","1.5","3.1","1.9","7.5","2.5","10.5","3.1","15.9","3.1","16.5","2.8","11.5","2.8","19.6","3.4","7.9","2.1","4.2","1.5","65645","5625","81005","5046","(X)","(X)","36.0","(X)","(X)","(X)","5438","407","1.7","1.2","0.4","0.4","3.6","2.0","9.0","3.4","14.8","3.5","17.0","3.3","13.2","3.7","23.9","4.8","10.7","2.7","5.6","2.0","80712","6021","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5582","477","13.5","3.9","9.2","2.6","18.7","3.9","13.7","3.0","13.2","3.5","16.2","4.0","5.8","2.3","6.6","2.7","2.3","1.4","0.8","0.5","29461","2539","44092","4115","(X)","(X)","(X)","(X)","30.8","(X)",NA
"860Z200US61037","ZCTA5 61037","52","41","0.0","42.7","0.0","42.7","0.0","42.7","0.0","42.7","17.3","27.3","50.0","40.5","0.0","42.7","19.2","30.3","0.0","42.7","13.5","24.6","66375","37732","326338","470502","48.1","(X)","(X)","(X)","(X)","(X)","37","36","0.0","50.6","0.0","50.6","0.0","50.6","0.0","50.6","0.0","50.6","54.1","53.3","0.0","50.6","27.0","44.9","0.0","50.6","18.9","35.6","-","**","439892","679754","(X)","(X)","27.0","(X)","(X)","(X)","37","36","0.0","50.6","0.0","50.6","0.0","50.6","0.0","50.6","0.0","50.6","54.1","53.3","0.0","50.6","27.0","44.9","0.0","50.6","18.9","35.6","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","15","18","0.0","79.5","0.0","79.5","0.0","79.5","0.0","79.5","60.0","60.0","40.0","60.0","0.0","79.5","0.0","79.5","0.0","79.5","0.0","79.5","-","**","N","N","(X)","(X)","(X)","(X)","100.0","(X)",NA
"860Z200US61038","ZCTA5 61038","343","116","0.0","9.7","0.0","9.7","7.0","11.9","7.6","9.1","15.2","17.0","12.0","11.2","21.6","13.9","25.9","15.3","10.8","9.1","0.0","9.7","94267","27815","88038","14330","47.8","(X)","(X)","(X)","(X)","(X)","266","90","0.0","12.3","0.0","12.3","9.0","15.6","9.8","10.8","5.3","8.8","8.6","10.5","19.9","15.3","33.5","19.4","13.9","11.5","0.0","12.3","98906","36924","97307","16327","(X)","(X)","39.5","(X)","(X)","(X)","237","86","0.0","13.7","0.0","13.7","10.1","17.2","11.0","11.6","5.9","10.2","9.7","12.2","10.1","11.3","37.6","20.6","15.6","12.6","0.0","13.7","117936","44632","N","N","(X)","(X)","(X)","(X)","(X)","(X)","77","80","0.0","34.6","0.0","34.6","0.0","34.6","0.0","34.6","49.4","50.6","23.4","41.9","27.3","44.0","0.0","34.6","0.0","34.6","0.0","34.6","50069","47810","56019","25570","(X)","(X)","(X)","(X)","76.6","(X)",NA
"860Z200US61039","ZCTA5 61039","300","57","2.0","2.4","2.3","2.1","8.0","6.1","2.7","2.8","9.3","5.0","20.3","8.9","18.3","8.3","24.7","12.4","0.3","1.0","12.0","11.5","84167","22960","94221","18579","23.3","(X)","(X)","(X)","(X)","(X)","238","59","3.8","5.6","0.8","1.3","8.4","7.6","0.0","13.6","5.9","4.7","14.3","8.1","20.2","10.1","31.1","15.5","0.4","1.2","15.1","14.3","98824","13345","105068","21290","(X)","(X)","27.7","(X)","(X)","(X)","204","52","0.0","15.7","1.0","1.5","2.5","3.3","0.0","15.7","4.4","4.7","14.2","8.9","23.5","11.3","36.3","17.3","0.5","1.5","17.6","16.7","101184","11980","N","N","(X)","(X)","(X)","(X)","(X)","(X)","62","25","9.7","10.3","8.1","8.0","6.5","6.3","12.9","11.3","22.6","10.9","29.0","18.0","11.3","8.7","0.0","39.1","0.0","39.1","0.0","39.1","42000","10150","44056","8803","(X)","(X)","(X)","(X)","6.5","(X)",NA
"860Z200US61042","ZCTA5 61042","169","45","6.5","6.6","7.1","6.9","6.5","4.8","4.7","5.2","14.8","8.9","17.8","12.9","11.8","11.9","26.0","13.8","1.2","1.8","3.6","4.2","67292","21073","79455","17065","53.8","(X)","(X)","(X)","(X)","(X)","94","34","0.0","30.1","8.5","10.6","8.5","7.9","0.0","30.1","17.0","13.9","13.8","13.2","19.1","19.9","26.6","16.2","0.0","30.1","6.4","7.7","92647","59069","91148","23191","(X)","(X)","41.5","(X)","(X)","(X)","85","33","0.0","32.4","9.4","11.6","7.1","8.1","0.0","32.4","18.8","15.6","15.3","14.6","21.2","21.6","21.2","16.0","0.0","32.4","7.1","8.6","67292","56167","N","N","(X)","(X)","(X)","(X)","(X)","(X)","75","32","14.7","14.4","5.3","7.7","4.0","4.5","10.7","11.5","12.0","14.7","22.7","22.3","2.7","4.2","28.0","23.5","0.0","35.2","0.0","35.2","58750","33738","63855","23829","(X)","(X)","(X)","(X)","66.7","(X)",NA
"860Z200US61043","ZCTA5 61043","50","23","0.0","43.5","0.0","43.5","0.0","43.5","28.0","28.2","8.0","10.6","44.0","28.2","6.0","9.0","4.0","8.8","4.0","9.9","6.0","8.9","58750","18459","68272","16949","36.0","(X)","(X)","(X)","(X)","(X)","42","20","0.0","47.5","0.0","47.5","0.0","47.5","14.3","21.9","9.5","11.2","52.4","29.7","7.1","10.6","4.8","10.3","4.8","12.4","7.1","11.0","63250","8912","75521","20970","(X)","(X)","42.9","(X)","(X)","(X)","36","17","0.0","51.3","0.0","51.3","0.0","51.3","0.0","51.3","11.1","12.9","61.1","28.8","8.3","12.2","5.6","12.3","5.6","14.9","8.3","13.0","64000","3520","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8","12","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)",NA
"860Z200US61044","ZCTA5 61044","98","46","0.0","29.2","0.0","29.2","18.4","26.3","5.1","10.4","8.2","12.4","31.6","28.9","8.2","14.5","28.6","25.4","0.0","29.2","0.0","29.2","54091","26805","65183","20919","5.1","(X)","(X)","(X)","(X)","(X)","63","41","0.0","38.8","0.0","38.8","0.0","38.8","0.0","38.8","12.7","20.6","42.9","36.8","0.0","38.8","44.4","37.4","0.0","38.8","0.0","38.8","-","**","81132","24212","(X)","(X)","0.0","(X)","(X)","(X)","55","41","0.0","41.5","0.0","41.5","0.0","41.5","0.0","41.5","0.0","41.5","49.1","41.6","0.0","41.5","50.9","41.6","0.0","41.5","0.0","41.5","107574","93743","N","N","(X)","(X)","(X)","(X)","(X)","(X)","35","32","0.0","52.0","0.0","52.0","51.4","51.4","14.3","25.4","0.0","52.0","11.4","20.9","22.9","40.5","0.0","52.0","0.0","52.0","0.0","52.0","-","**","36474","26086","(X)","(X)","(X)","(X)","14.3","(X)",NA
"860Z200US61046","ZCTA5 61046","1152","148","4.6","2.3","1.2","1.0","6.8","3.2","6.7","2.8","15.1","4.6","8.6","3.1","15.1","4.2","23.9","7.1","9.5","4.4","8.5","3.1","89100","11979","100468","10231","36.0","(X)","(X)","(X)","(X)","(X)","849","127","2.2","2.1","2.1","2.2","4.4","2.9","4.4","2.9","8.6","3.9","9.5","4.2","15.0","5.2","31.2","8.7","13.0","5.9","9.7","3.9","101806","11150","113473","10988","(X)","(X)","34.3","(X)","(X)","(X)","726","122","0.8","0.9","0.0","4.7","1.4","1.6","3.7","3.2","5.6","3.3","9.9","4.7","16.5","6.0","35.5","9.4","15.2","7.0","11.3","4.6","113571","17289","N","N","(X)","(X)","(X)","(X)","(X)","(X)","303","85","11.2","6.3","4.6","3.9","18.2","8.6","12.2","5.7","24.4","11.1","5.3","4.6","15.5","8.0","3.3","3.2","0.0","10.9","5.3","5.6","37054","6969","61325","20115","(X)","(X)","(X)","(X)","40.3","(X)",NA
"860Z200US61047","ZCTA5 61047","628","100","8.8","8.0","1.3","1.8","5.7","3.2","6.2","3.0","4.8","2.9","20.9","7.3","13.9","8.3","24.0","8.6","8.9","6.2","5.6","3.7","78250","10732","88092","12202","36.1","(X)","(X)","(X)","(X)","(X)","477","86","8.6","9.8","0.8","1.4","2.5","2.4","5.0","3.6","3.4","2.0","21.6","9.2","10.1","5.3","28.9","11.2","11.7","8.1","7.3","4.8","91406","33464","98896","15339","(X)","(X)","38.4","(X)","(X)","(X)","428","80","8.6","10.7","0.0","7.8","0.2","0.6","4.0","3.8","1.2","1.5","24.1","10.2","10.3","5.9","30.4","12.5","13.1","9.0","8.2","5.4","104444","37444","N","N","(X)","(X)","(X)","(X)","(X)","(X)","151","65","11.3","12.3","4.6","6.9","13.2","9.9","10.6","7.0","9.9","10.4","17.2","10.3","27.2","25.9","6.0","8.5","0.0","20.5","0.0","20.5","55313","32970","51277","12723","(X)","(X)","(X)","(X)","28.5","(X)",NA
"860Z200US61048","ZCTA5 61048","1619","127","2.5","1.8","4.6","2.3","6.5","3.5","5.1","2.9","12.4","4.3","19.7","5.8","15.4","4.7","22.9","6.9","6.4","3.4","4.5","2.7","73313","11928","90964","12249","25.8","(X)","(X)","(X)","(X)","(X)","1102","118","0.8","1.2","0.8","1.2","1.4","1.6","1.3","1.3","8.5","3.5","23.6","7.7","18.1","6.1","30.4","9.4","9.4","4.8","5.6","3.6","93802","11911","110348","14739","(X)","(X)","29.2","(X)","(X)","(X)","1024","116","0.9","1.3","0.9","1.3","1.5","1.7","1.4","1.4","6.7","3.5","22.3","8.3","18.4","6.8","31.8","10.0","10.2","5.2","6.1","3.9","96750","21038","N","N","(X)","(X)","(X)","(X)","(X)","(X)","517","127","6.2","5.0","12.6","6.0","17.6","9.9","13.2","8.1","22.2","11.2","13.7","7.7","9.5","6.4","2.9","3.0","0.0","6.5","2.1","2.5","35174","7759","46209","9635","(X)","(X)","(X)","(X)","18.6","(X)",NA
"860Z200US61049","ZCTA5 61049","208","58","4.3","4.3","3.4","3.9","4.8","4.4","1.9","2.4","21.2","17.5","11.5","5.4","9.1","5.5","20.7","9.5","19.2","9.6","3.8","4.1","82917","35539","92728","15329","28.8","(X)","(X)","(X)","(X)","(X)","177","56","4.5","5.4","2.3","3.6","2.3","2.6","0.6","1.7","20.9","20.1","14.1","6.7","9.0","5.7","20.3","11.4","21.5","11.4","4.5","5.0","89375","43355","98071","18492","(X)","(X)","29.4","(X)","(X)","(X)","137","50","0.0","22.3","2.9","4.6","1.5","2.7","0.0","22.3","19.0","26.0","13.1","7.2","11.7","7.8","18.2","13.1","27.7","14.9","5.8","6.7","102083","37202","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31","15","12.9","15.9","0.0","55.3","25.8","23.9","9.7","13.1","16.1","17.1","9.7","11.8","9.7","12.4","9.7","12.5","6.5","15.0","0.0","55.3","35625","21410","50823","22142","(X)","(X)","(X)","(X)","25.8","(X)",NA
"860Z200US61050","ZCTA5 61050","124","35","0.0","24.2","0.0","24.2","0.0","24.2","19.4","15.1","0.0","24.2","17.7","16.1","4.8","7.2","33.1","19.4","7.3","9.5","17.7","18.3","108750","51462","111833","29771","38.7","(X)","(X)","(X)","(X)","(X)","119","36","0.0","25.1","0.0","25.1","0.0","25.1","20.2","15.7","0.0","25.1","14.3","15.1","5.0","7.5","34.5","19.4","7.6","9.9","18.5","19.2","113068","42182","114131","30587","(X)","(X)","40.3","(X)","(X)","(X)","108","35","0.0","27.1","0.0","27.1","0.0","27.1","12.0","12.4","0.0","27.1","15.7","16.8","5.6","8.3","38.0","21.6","8.3","11.1","20.4","19.9","114318","31244","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5","7","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)",NA
"860Z200US61051","ZCTA5 61051","657","92","2.7","2.8","4.0","3.0","6.4","3.4","13.5","5.9","10.2","4.6","20.2","5.8","20.9","7.6","12.5","4.4","5.9","3.4","3.7","3.3","62232","12513","75109","9027","36.8","(X)","(X)","(X)","(X)","(X)","410","79","2.2","3.4","0.0","8.2","0.0","8.2","13.7","8.0","6.3","3.7","21.2","9.4","29.0","10.6","16.6","6.9","9.5","5.5","1.5","2.2","90078","20042","86700","11200","(X)","(X)","39.3","(X)","(X)","(X)","360","72","0.0","9.3","0.0","9.3","0.0","9.3","14.2","9.1","4.4","3.4","21.4","10.3","30.8","11.9","16.7","6.7","10.8","6.1","1.7","2.5","91406","12441","N","N","(X)","(X)","(X)","(X)","(X)","(X)","247","60","7.3","7.2","10.5","7.8","13.4","6.7","13.4","7.7","16.6","10.1","18.6","8.9","9.3","6.4","3.6","3.3","0.0","13.2","7.3","8.0","43295","13539","54090","15005","(X)","(X)","(X)","(X)","32.8","(X)",NA
"860Z200US61052","ZCTA5 61052","429","113","0.5","0.7","0.0","7.8","2.1","1.6","7.9","4.2","4.0","3.3","26.1","16.8","16.8","8.2","32.2","11.0","4.4","3.4","6.1","5.7","87361","20013","105469","26160","21.9","(X)","(X)","(X)","(X)","(X)","349","106","0.3","0.6","0.0","9.5","0.3","0.6","6.3","4.3","3.2","3.7","30.4","19.8","11.7","6.9","35.0","12.8","5.4","4.2","7.4","7.1","98125","26144","112976","32536","(X)","(X)","24.1","(X)","(X)","(X)","317","105","0.0","10.4","0.0","10.4","0.0","10.4","0.6","1.1","3.5","4.0","32.5","21.3","11.7","7.6","37.5","14.6","6.0","4.6","8.2","8.0","100655","31409","N","N","(X)","(X)","(X)","(X)","(X)","(X)","80","30","1.3","2.7","0.0","33.7","11.3","8.8","13.8","8.3","7.5","6.6","7.5","7.2","41.3","21.6","17.5","15.4","0.0","33.7","0.0","33.7","85882","6746","70135","9459","(X)","(X)","(X)","(X)","12.5","(X)",NA
"860Z200US61053","ZCTA5 61053","1132","119","4.0","2.2","4.3","2.2","5.8","2.6","7.0","3.0","18.6","4.9","18.9","5.7","18.5","5.5","15.2","4.0","5.8","2.9","1.9","1.1","63710","7172","74799","5487","30.0","(X)","(X)","(X)","(X)","(X)","719","109","3.3","2.5","2.4","2.2","4.0","3.1","8.8","4.5","16.7","7.2","15.6","6.2","17.7","7.8","20.0","5.5","8.9","4.3","2.6","1.7","74141","12576","85529","8217","(X)","(X)","29.2","(X)","(X)","(X)","566","93","4.2","3.2","0.0","6.0","2.7","2.8","7.6","4.9","8.5","6.2","17.8","8.0","21.4","9.6","23.9","6.8","11.3","5.4","2.7","2.2","88269","7533","N","N","(X)","(X)","(X)","(X)","(X)","(X)","413","83","5.1","3.6","7.7","5.5","9.0","4.7","7.7","4.1","26.2","7.5","23.7","10.8","13.3","6.2","7.3","5.6","0.0","8.1","0.0","8.1","44792","7224","50640","6018","(X)","(X)","(X)","(X)","31.5","(X)",NA
"860Z200US61054","ZCTA5 61054","1776","252","6.5","4.2","4.2","3.5","22.7","10.2","6.4","5.1","11.3","6.2","20.2","8.2","11.1","7.0","12.4","6.0","5.1","5.7","0.0","1.9","48387","20398","58726","10296","43.8","(X)","(X)","(X)","(X)","(X)","803","126","0.0","4.3","0.0","4.3","16.4","12.0","4.7","5.9","18.7","12.8","14.3","9.6","15.2","10.5","19.4","13.2","11.2","12.3","0.0","4.3","63627","20698","78829","18404","(X)","(X)","46.3","(X)","(X)","(X)","522","162","0.0","6.5","0.0","6.5","11.1","11.3","0.0","6.5","10.0","9.7","15.1","11.9","23.4","15.9","24.5","17.3","15.9","17.0","0.0","6.5","78878","24598","N","N","(X)","(X)","(X)","(X)","(X)","(X)","973","274","11.8","7.8","7.6","6.3","28.0","14.8","7.8","7.8","9.5","6.5","25.1","11.9","3.6","5.3","6.7","6.5","0.0","3.5","0.0","3.5","28545","11400","40380","8444","(X)","(X)","(X)","(X)","41.6","(X)",NA
"860Z200US61057","ZCTA5 61057","26","27","0.0","60.4","0.0","60.4","0.0","60.4","0.0","60.4","0.0","60.4","0.0","60.4","42.3","47.2","57.7","47.2","0.0","60.4","0.0","60.4","-","**","N","N","0.0","(X)","(X)","(X)","(X)","(X)","26","27","0.0","60.4","0.0","60.4","0.0","60.4","0.0","60.4","0.0","60.4","0.0","60.4","42.3","47.2","57.7","47.2","0.0","60.4","0.0","60.4","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","11","15","0.0","92.8","0.0","92.8","0.0","92.8","0.0","92.8","0.0","92.8","0.0","92.8","100.0","92.8","0.0","92.8","0.0","92.8","0.0","92.8","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)",NA
"860Z200US61059","ZCTA5 61059","65","34","1.5","3.3","1.5","3.7","1.5","4.3","1.5","3.3","18.5","15.0","50.8","23.3","7.7","8.3","16.9","17.7","0.0","38.2","0.0","38.2","51473","3967","61415","11445","24.6","(X)","(X)","(X)","(X)","(X)","32","20","3.1","6.4","0.0","54.4","0.0","54.4","0.0","54.4","18.8","20.3","34.4","23.9","9.4","11.8","34.4","28.0","0.0","54.4","0.0","54.4","66250","43081","74488","17679","(X)","(X)","28.1","(X)","(X)","(X)","29","19","3.4","7.0","0.0","57.1","0.0","57.1","0.0","57.1","20.7","21.7","27.6","22.0","10.3","12.8","37.9","29.9","0.0","57.1","0.0","57.1","66250","65519","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33","25","0.0","53.6","3.0","8.5","3.0","9.8","3.0","6.6","18.2","22.9","66.7","29.5","6.1","10.7","0.0","53.6","0.0","53.6","0.0","53.6","50893","869","48742","5047","(X)","(X)","(X)","(X)","21.2","(X)",NA
"860Z200US61060","ZCTA5 61060","601","78","4.3","2.5","0.2","0.5","8.0","4.8","5.5","3.3","15.3","7.0","24.1","7.3","17.1","6.7","15.8","5.4","6.0","2.9","3.7","2.9","70451","10161","78814","7700","38.8","(X)","(X)","(X)","(X)","(X)","386","61","3.4","3.7","0.3","0.8","2.3","2.1","2.8","2.8","7.3","4.3","29.0","9.6","19.4","9.5","22.5","8.1","7.3","3.6","5.7","4.4","81154","14913","93970","9688","(X)","(X)","37.3","(X)","(X)","(X)","320","62","0.0","10.4","0.0","10.4","1.3","1.8","0.3","0.7","6.9","4.9","30.3","10.9","20.0","10.9","26.3","9.7","8.1","4.3","6.9","5.2","92500","11134","N","N","(X)","(X)","(X)","(X)","(X)","(X)","215","62","10.7","7.0","0.0","15.0","18.1","12.4","14.9","9.2","29.8","16.4","15.3","8.5","8.8","6.0","0.9","1.6","1.4","2.3","0.0","15.0","35912","3212","41019","5863","(X)","(X)","(X)","(X)","38.6","(X)",NA
"860Z200US61061","ZCTA5 61061","3063","228","4.0","2.4","5.0","3.3","7.8","3.3","8.4","3.7","5.7","2.9","11.6","3.5","16.5","5.9","20.4","5.1","12.1","3.6","8.4","3.8","83343","5093","98271","9968","33.2","(X)","(X)","(X)","(X)","(X)","2009","203","1.6","1.8","0.0","1.7","4.6","3.5","4.3","3.1","5.3","3.5","12.4","4.3","17.1","6.5","28.7","8.2","15.6","5.3","10.4","4.8","103339","8071","119312","12737","(X)","(X)","41.1","(X)","(X)","(X)","1677","212","0.0","2.1","0.0","2.1","3.8","3.1","4.2","3.5","2.3","1.6","11.3","4.2","17.3","6.9","30.1","8.7","18.7","6.1","12.4","5.8","111467","20140","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1054","224","8.7","6.0","14.5","9.0","13.8","7.9","16.2","8.7","6.5","4.7","11.0","6.4","17.1","14.2","7.6","5.0","4.6","3.9","0.0","3.3","34141","11457","51385","11022","(X)","(X)","(X)","(X)","18.2","(X)",NA
"860Z200US61062","ZCTA5 61062","719","108","3.2","1.9","1.3","1.2","6.8","4.6","7.6","2.9","11.0","4.3","18.1","5.1","24.1","8.7","17.0","5.9","6.0","3.4","5.0","3.4","77937","8339","83566","8640","27.0","(X)","(X)","(X)","(X)","(X)","576","106","2.8","1.8","0.0","5.9","3.0","2.5","5.4","2.9","11.3","5.6","19.1","6.7","26.0","10.2","20.1","7.3","6.8","4.5","5.6","4.5","79051","3406","90927","10086","(X)","(X)","26.4","(X)","(X)","(X)","455","100","2.0","2.1","0.0","7.4","1.3","1.4","2.4","2.6","11.9","6.6","21.1","7.4","27.7","12.5","18.0","7.0","8.6","5.5","7.0","6.0","79512","8984","N","N","(X)","(X)","(X)","(X)","(X)","(X)","143","43","4.9","5.6","6.3","6.1","22.4","16.6","18.9","10.5","11.9","7.5","13.3","9.4","14.7","9.0","2.1","3.4","5.6","6.3","0.0","21.5","34028","20742","48990","12095","(X)","(X)","(X)","(X)","29.4","(X)",NA
"860Z200US61063","ZCTA5 61063","1646","257","1.9","1.9","2.1","1.9","7.4","6.3","6.9","3.8","9.6","3.9","17.6","5.9","12.4","5.5","27.5","6.8","7.8","3.9","6.9","4.4","86136","18416","103260","17363","30.9","(X)","(X)","(X)","(X)","(X)","1128","176","0.6","1.0","1.0","1.2","0.4","0.7","2.8","3.3","9.9","5.2","23.6","8.0","16.4","6.8","32.0","8.6","7.5","4.4","5.7","4.7","93883","12073","109232","18362","(X)","(X)","28.1","(X)","(X)","(X)","875","171","0.0","3.9","0.7","1.0","0.6","0.9","1.1","1.4","4.2","4.0","21.1","8.8","14.6","7.4","40.6","9.6","9.7","5.7","7.3","5.9","107601","6700","N","N","(X)","(X)","(X)","(X)","(X)","(X)","518","190","6.0","5.9","4.6","5.7","21.0","17.3","15.8","9.9","15.4","9.3","9.5","7.6","9.8","9.1","3.3","5.4","8.3","8.1","6.2","7.2","37708","17508","76679","35944","(X)","(X)","(X)","(X)","29.3","(X)",NA
"860Z200US61064","ZCTA5 61064","1679","169","2.8","2.0","2.0","1.5","10.8","5.1","7.0","2.6","13.2","4.9","18.4","5.5","18.2","5.7","20.8","6.3","3.5","1.7","3.3","2.0","71647","3141","78263","6428","34.2","(X)","(X)","(X)","(X)","(X)","1166","145","1.6","1.7","1.7","2.3","9.1","6.1","5.5","3.9","13.0","6.6","16.0","6.1","19.1","6.5","24.6","8.8","5.1","2.4","4.3","2.8","78482","8073","86695","8604","(X)","(X)","36.6","(X)","(X)","(X)","878","166","0.9","1.3","0.0","3.9","2.6","4.0","5.0","3.9","8.9","5.7","17.4","7.1","21.0","8.2","31.8","10.2","6.7","3.4","5.7","3.9","91524","14767","N","N","(X)","(X)","(X)","(X)","(X)","(X)","513","129","7.6","6.6","6.4","4.8","14.6","8.6","14.0","5.9","12.1","6.6","18.5","9.9","17.0","11.2","8.8","7.5","0.0","6.6","1.0","1.5","44250","13580","54216","10027","(X)","(X)","(X)","(X)","28.7","(X)",NA
"860Z200US61065","ZCTA5 61065","3518","270","3.4","2.2","0.2","0.3","5.2","4.9","6.3","3.7","10.6","4.7","10.6","5.0","11.0","4.7","29.3","7.2","15.4","6.1","8.0","5.0","109226","21293","107573","9844","28.2","(X)","(X)","(X)","(X)","(X)","2823","256","3.9","2.7","0.4","0.7","2.8","3.9","5.3","4.0","6.9","4.4","11.9","5.9","10.6","3.7","33.7","8.4","15.8","7.3","8.7","5.8","115877","10351","112559","11735","(X)","(X)","27.8","(X)","(X)","(X)","2426","263","1.8","1.8","0.0","1.4","0.0","1.4","5.6","4.6","5.6","4.4","12.4","6.9","8.7","4.1","38.6","9.4","18.4","8.2","8.8","6.4","123095","7948","N","N","(X)","(X)","(X)","(X)","(X)","(X)","695","277","3.2","3.9","1.2","1.8","18.8","20.2","8.8","7.7","25.6","19.1","4.7","6.7","17.4","17.5","11.5","10.1","8.8","7.0","0.0","4.9","48589","21097","66686","11751","(X)","(X)","(X)","(X)","25.0","(X)",NA
